X,Y,FIRE_NUM,FIRE_YEAR,RSPNCE_TYP,IGNITN_DT,FIREOUT_DT,STATUS,FIRE_CAUSE,FIRE_CENTR,ZONE,FIRE_ID,FIRE_TYPE,INCIDNT_NM,GEOGRAPHIC,LATITUDE,LONGITUDE,CURRENT_SZ,FIRE_LINK,FEATURE_CD,OBJECTID
1302901.9045,1007953.1131,G11183,2023,Full,2023/07/05,2023/07/12,Out,Lightning,4,1,1183,Fire,,West Of Torpy River,53.9859,-121.3666,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11183,0.0000000000,10211342
925191.704299999,1078171.0812,R31228,2023,Full,2023/07/07,2023/07/29,Out,Lightning,3,3,1228,Fire,POWERS CREEK,Powers Creek,54.6983,-127.1635,34.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R31228,0.0000000000,10211343
1639119.8961,716146.086100001,N22699,2023,Full,2023/08/06,2023/08/12,Out,Lightning,6,2,2699,Fire,Spillimacheen River,Spillimacheen River,51.0868,-116.8425,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N22699,0.0000000000,10211344
1466934.3772,546853.8453,K51457,2023,Full,2023/07/09,2023/07/10,Out,Lightning,5,5,1457,Fire,Lebanon Lake,Lebanon Lake,49.7452,-119.5144,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K51457,0.0000000000,10211345
1418945.1354,551240.150699997,K52001,2023,Full,2023/07/21,2023/07/24,Out,Lightning,5,5,2001,Fire,Pitin Creek,Pitin Creek,49.8220,-120.1728,0.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52001,0.0000000000,10211346
1165824.2507,1174988.10220001,G61605,2023,Full,2023/07/12,2023/07/14,Out,Lightning,4,6,1605,Fire,,Cut Thumb Bay,55.5436,-123.3658,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G61605,0.0000000000,10211347
1640127.1189,518203.003399998,N52749,2023,Full,2023/08/13,2023/08/15,Out,Lightning,6,5,2749,Fire,Wren Creek,Wren Creek,49.3208,-117.1797,0.040,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52749,0.0000000000,10211348
1384142.7987,528128.293899997,K61242,2023,Full,2023/07/07,2023/07/08,Out,Lightning,5,6,1242,Fire,Peatbog Road,Peatbog Road,49.6394,-120.6790,0.050,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61242,0.0000000000,10211349
1275517.8721,988953.278299999,G12175,2023,Full,2023/07/22,2023/08/13,Out,Lightning,4,1,2175,Fire,,Bowren FSR,53.8313,-121.8017,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12175,0.0000000000,10211350
1499072.9241,728662.243199999,K43052,2023,Monitor,2023/08/21,2023/10/23,Out,Lightning,5,4,3052,Fire,,Ratchford Creek,51.3432,-118.8154,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K43052,0.0000000000,10211351
1377724.7568,568872.052300005,K62642,2023,Full,2023/08/07,2023/08/08,Out,Lightning,5,6,2642,Fire,Edna Lake,Edna Lake,50.0091,-120.7256,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K62642,0.0000000000,10211352
1518612.8125,665069.7165,K42965,2023,Full,2023/08/25,2023/08/29,Out,Lightning,5,4,2965,Fire,,Kidney Lake 1,50.7573,-118.6311,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42965,0.0000000000,10211353
1756629.1984,558810.7825,N12697,2023,Full,2023/08/07,2023/08/12,Out,Lightning,6,1,2697,Fire,Picture Valley,Pitcher Valley Road,49.5403,-115.5136,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N12697,0.0000000000,10211354
1312791.2129,1241442.3752,G71818,2023,Full,2023/07/16,2023/07/17,Out,Lightning,4,7,1818,Fire,,2.5km on the Bacon,56.0668,-120.9620,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G71818,0.0000000000,10211355
1201543.0748,1529390.5744,G93163,2023,Full,2023/08/31,2023/09/06,Out,Lightning,4,9,3163,Fire,,Clarke Lake,58.7047,-122.5228,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G93163,0.0000000000,10211356
1082860.3019,971120.693100001,G41041,2023,Full,2023/06/30,2023/07/01,Out,Lightning,4,4,1041,Fire,,HST Ranch Across the Creek,53.7381,-124.7409,0.020,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41041,0.0000000000,10211357
1290836.2104,1201365.566,G70883,2023,Full,2023/06/24,2023/06/24,Out,Lightning,4,7,883,Fire,G70883,South Of Wallace Creek,55.7220,-121.3569,0.630,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70883,0.0000000000,10211358
1210483.6859,965800.136599995,G12173,2023,Full,2023/07/22,2023/07/24,Out,Lightning,4,1,2173,Fire,,4 Miles S of Fyfe Lake,53.6545,-122.8070,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12173,0.0000000000,10211359
1271589.1752,1565928.0535,G90987,2023,Full,2023/06/28,2023/06/29,Out,Lightning,4,9,987,Fire,,South Kotcho Lake,58.9959,-121.2754,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90987,0.0000000000,10211360
1608322.4735,656594.253900001,N72106,2023,Full,2023/07/21,2023/07/25,Out,Lightning,6,7,2106,Fire,LAUGHTEN CREEK EAST,Laughten Creek East,50.5908,-117.3826,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72106,0.0000000000,10211361
1508128.5792,679584.597300002,K40455,2023,Full,2023/05/18,2023/05/22,Out,Lightning,5,4,455,Fire,,Griffon Ridge,50.8966,-118.7580,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40455,0.0000000000,10211362
1456109.4705,540255.847599999,K52064,2023,Full,2023/07/21,2023/07/26,Out,Lightning,5,5,2064,Fire,Good Creek,Good Creek,49.6949,-119.6721,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52064,0.0000000000,10211363
1091873.0497,885682.075900003,C11319,2023,Full,2023/07/08,2023/08/01,Out,Lightning,7,1,1319,Fire,C11319,4.6km NW Coglistiko River,52.9710,-124.6291,376.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11319,0.0000000000,10211364
1547932.1485,614348.5264,K40591,2023,Full,2023/05/20,2023/06/05,Out,Lightning,5,4,591,Fire,K40591,2 km up Twin Lake Trail,50.2761,-118.2958,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40591,0.0000000000,10211365
1249946.4054,972051.217600007,G11531,2023,Full,2023/07/10,2023/07/11,Out,Lightning,4,1,1531,Fire,Willow River,Confluence of Willow River and George Creek,53.6930,-122.2043,0.300,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11531,0.0000000000,10211366
1340322.4451,1623267.0267,G91933,2023,Monitor,2023/07/20,,Under Control,Unknown,4,9,1933,Fire,HWF-130,HWF-130,59.4630,-120.0004,2272.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91933,0.0000000000,10211367
1185392.907,568196.405300003,V30920,2023,Full,2023/06/26,2023/06/29,Out,Lightning,2,3,920,Fire,V30920,Carol Creek,50.0991,-123.4080,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V30920,0.0000000000,10211368
1184484.3632,1356490.9093,G80966,2023,Full,2023/06/28,2023/06/28,Out,Lightning,4,8,966,Fire,MOOSE LICK CREEK,Moose Lick Creek,57.1621,-122.9453,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80966,0.0000000000,10211369
1020110.7047,843554.816699998,C51363,2023,Full,2023/07/07,2023/07/09,Out,Lightning,7,5,1363,Fire,C51363,4km N of Young Creek,52.6009,-125.7025,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C51363,0.0000000000,10211370
1396133.4067,572165.389099996,K62013,2023,Full,2023/07/21,2023/07/24,Out,Lightning,5,6,2013,Fire,Minnie Lake,Minnie Creek,50.0260,-120.4660,10.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K62013,0.0000000000,10211371
1016807.359,547447.8353,V82990,2023,Monitor,2023/08/28,2023/11/10,Out,Lightning,2,8,2990,Fire,TIOOLS LAKE #1,NW of Tlools Lake - MONITOR ONLY,49.9428,-125.7659,80.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V82990,0.0000000000,10211372
1279610.4472,1030919.02209999,G11964,2023,Full,2023/07/18,2023/07/22,Out,Lightning,4,1,1964,Fire,,McGregor River,54.2044,-121.7007,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11964,0.0000000000,10211373
1594397.288,565132.177699997,N53322,2023,Modified,2023/09/19,2023/09/27,Out,Lightning,6,5,3322,Fire,,Hoder Creek,49.7895,-117.7287,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N53322,0.0000000000,10211374
1646192.064,569978.262900001,N71128,2023,Full,2023/06/29,2023/07/04,Out,Lightning,6,7,1128,Fire,Landrum Creek,Landrum Creek,49.7761,-117.0069,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N71128,0.0000000000,10211375
1153827.2339,1185707.5387,G62101,2023,Full,2023/07/21,2023/07/24,Out,Lightning,4,6,2101,Fire,G62101,North Christine Lake,55.6434,-123.5503,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G62101,0.0000000000,10211376
1453336.8917,495633.8073,K52044,2023,Full,2023/07/20,2023/07/24,Out,Lightning,5,5,2044,Fire,,Horn Creek,49.2973,-119.7647,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52044,0.0000000000,10211377
1235785.0896,1036091.359,G12212,2023,Full,2023/07/22,2023/07/24,Out,Lightning,4,1,2212,Fire,,1.5km North of Fraiser River,54.2727,-122.3692,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12212,0.0000000000,10211378
1433029.8077,479980.576599998,K52125,2023,Full,2023/07/22,2023/10/26,Out,Lightning,5,5,2125,Fire,Crater Creek,Crater Creek,49.1726,-120.0607,46504.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52125,0.0000000000,10211379
1115846.6096,1039137.777,G52954,2023,Full,2023/08/26,2023/08/26,Out,Lightning,4,5,2954,Fire,G52954,End of Catch Road,54.3411,-124.2137,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G52954,0.0000000000,10211380
1673347.8012,704898.603200001,N22131,2023,Full,2023/07/21,2023/07/23,Out,Lightning,6,2,2131,Fire,cedared creek,Cedared Creek,50.9461,-116.3797,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N22131,0.0000000000,10211381
1038356.3986,481827.465299999,V73142,2023,Monitor,2023/08/28,2023/10/03,Out,Lightning,2,7,3142,Fire,TAYLOR MOUNTAIN,3.8km N of Taylor River,49.3515,-125.4725,0.910,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V73142,0.0000000000,10211382
888486.208,1100353.4372,R41971,2023,Modified,2023/07/20,2023/09/19,Out,Lightning,3,4,1971,Fire,R41971,1.7km SE of Kitsuns Creek,54.8903,-127.7427,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41971,0.0000000000,10211383
1207243.9176,974126.017,G11786,2023,Full,2023/07/16,2023/07/18,Out,Lightning,4,1,1786,Fire,,West Lake,53.7303,-122.8505,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11786,0.0000000000,10211384
1320680.9968,626390.023300001,K72718,2023,Full,2023/08/07,2023/08/14,Out,Lightning,5,7,2718,Fire,Blue lake,3 km south of Blue Lake Provincial Park,50.5603,-121.4685,0.250,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K72718,0.0000000000,10211385
1527954.4155,662844.945,K41357,2023,Full,2023/07/07,2023/07/09,Out,Lightning,5,4,1357,Fire,Tsuius Creek,Tsuius Creek,50.7286,-118.5026,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K41357,0.0000000000,10211386
1212819.6552,653612.363900001,K71649,2023,Full,2023/07/12,2023/10/20,Out,Lightning,5,7,1649,Fire,Downton Lake,Downton Lake,50.8561,-122.9739,9565.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K71649,0.0000000000,10211387
1181397.7911,961693.256299998,G12507,2023,Full,2023/07/22,2023/08/07,Out,Lightning,4,1,2507,Fire,,Gregg Creek,53.6287,-123.2502,0.300,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12507,0.0000000000,10211388
1565701.1317,633876.1696,N52633,2023,Full,2023/08/07,2023/08/21,Out,Lightning,6,5,2633,Fire,Fosthall Creek,Fosthall Creek,50.4329,-118.0172,1.700,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52633,0.0000000000,10211389
1201908.0938,931336.885300009,C12215,2023,Full,2023/07/23,2023/08/06,Out,Lightning,7,1,2215,Fire,C12215,5 km E of Tako Creek,53.3493,-122.9594,0.030,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C12215,0.0000000000,10211390
1090705.4796,1217839.8982,G60666,2023,Full,2023/06/07,,Under Control,Lightning,4,6,666,Fire,BIG CREEK,Omineca River,55.9468,-124.5446,166856.900,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60666,0.0000000000,10211391
1160966.5015,1125900.61209999,G61226,2023,Full,2023/07/06,2023/07/08,Out,Lightning,4,6,1226,Fire,Skog Mountain,Skog Mountain,55.1057,-123.4707,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G61226,0.0000000000,10211392
935953.059499999,658678.995400001,V93148,2023,Full,2023/08/28,2023/09/04,Out,Lightning,2,9,3148,Fire,V93148,Grappler Sound,50.9388,-126.9121,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V93148,0.0000000000,10211393
1225676.6932,1338107.53130001,G81159,2023,Full,2023/07/06,2023/07/07,Out,Lightning,4,8,1159,Fire,,Mile 122,56.9798,-122.2804,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G81159,0.0000000000,10211394
1645674.1413,507798.411200002,N72500,2023,Full,2023/08/05,2023/08/14,Out,Lightning,6,7,2500,Fire,Hidden Ridge,Hidden Creek,49.2217,-117.1220,3.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72500,0.0000000000,10211395
1304682.2865,601659.425800001,K71634,2023,Full,2023/07/12,2023/10/20,Out,Lightning,5,7,1634,Fire,Stein Mountain,Stein Mountain,50.3474,-121.7151,4734.300,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K71634,0.0000000000,10211396
1390502.7823,533214.374700001,K61276,2023,Full,2023/07/08,2023/07/08,Out,Lightning,5,6,1276,Fire,,Allison Lake,49.6807,-120.5859,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61276,0.0000000000,10211397
980737.691099999,1300352.4365,G62271,2023,Modified,2023/06/23,2023/07/30,Out,Lightning,4,6,2271,Fire,,SW of Wrede Range,56.6942,-126.3150,23.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G62271,0.0000000000,10211398
1279009.8245,580027.135600002,K71707,2023,Modified,2023/07/12,2023/10/20,Out,Lightning,5,7,1707,Fire,Rutledge,Rutledge Creek,50.1667,-122.0922,651.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K71707,0.0000000000,10211399
1454326.8359,669779.410599997,K41935,2023,Full,2023/07/20,2023/07/20,Out,Lightning,5,4,1935,Fire,,Squilax Mountain,50.8557,-119.5330,0.030,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K41935,0.0000000000,10211400
1065739.817,822529.750299998,C52424,2023,Full,2023/08/02,2023/08/02,Out,Lightning,7,5,2424,Fire,C52424,S of 16km mark of Morrison Meadow Road,52.4088,-125.0319,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C52424,0.0000000000,10211401
1177428.4099,975658.337400001,G11866,2023,Full,2023/07/18,2023/07/27,Out,Lightning,4,1,1866,Fire,,Norman Lake,53.7551,-123.3022,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11866,0.0000000000,10211402
1637142.0431,712284.167299997,N22637,2023,Full,2023/07/30,2023/08/11,Out,Lightning,6,2,2637,Fire,N22637,5Km W of Loon Lake,51.0547,-116.8776,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N22637,0.0000000000,10211403
826921.8837,1130873.977,R51336,2023,Full,2023/07/07,2023/12/19,Out,Lightning,3,5,1336,Fire,R51336,1km E of Cedar River,55.1462,-128.7224,200.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51336,0.0000000000,10211404
1617451.3292,510080.8961,N52970,2023,Full,2023/08/06,2023/08/27,Out,Lightning,6,5,2970,Fire,Grassy Mountain,Grassy Mountain,49.2732,-117.5025,0.110,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52970,0.0000000000,10211405
1151994.1611,977460.321499993,G43366,2023,Full,2023/09/27,2023/09/28,Out,Lightning,4,4,3366,Fire,,Bobtail FSR,53.7793,-123.6878,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G43366,0.0000000000,10211406
1191510.3533,1019173.0273,G12152,2023,Full,2023/07/21,2023/07/23,Out,Lightning,4,1,2152,Fire,G12152,Hoodoo Lake,54.1397,-123.0609,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12152,0.0000000000,10211407
1157927.1324,507555.422300005,V53076,2023,Full,2023/08/28,2023/09/06,Out,Lightning,2,5,3076,Fire,V53076,Piper Point,49.5624,-123.8178,0.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V53076,0.0000000000,10211408
1311913.043,609424.500900004,K72771,2023,Full,2023/08/14,2023/10/20,Out,Lightning,5,7,2771,Fire,Izman Creek,Izman Creek,50.4131,-121.6069,131.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K72771,0.0000000000,10211409
1275401.6288,775538.972300003,C20610,2023,Full,2023/05/23,2023/06/06,Out,Lightning,7,2,610,Fire,C20610,SE of Rosa Lake,51.9213,-121.9876,0.040,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C20610,0.0000000000,10211410
1025091.7148,503413.249299999,V83146,2023,Full,2023/08/28,2023/09/07,Out,Lightning,2,8,3146,Fire,V83146,McNeil Lake,49.5465,-125.6535,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V83146,0.0000000000,10211411
1048318.4481,609281.946400001,V81811,2023,Full,2023/07/17,2023/07/20,Out,Lightning,2,8,1811,Fire,V81811,SW Anna Lake,50.4967,-125.3186,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V81811,0.0000000000,10211412
1684214.2482,714295.289700001,N42107,2023,Full,2023/07/21,2023/07/22,Out,Lightning,6,4,2107,Fire,Symond Cr.,Symond Creek,51.0163,-116.2080,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42107,0.0000000000,10211413
1189405.619,636139.016,V31726,2023,Monitor,2023/07/15,2023/11/14,Out,Lightning,2,3,1726,Fire,BOULDER CREEK 2,Boulder Creek,50.7078,-123.3159,258.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V31726,0.0000000000,10211414
1189141.2201,958691.002700001,G13212,2023,Full,2023/09/01,2023/09/13,Out,Lightning,4,1,3212,Fire,Chilako river,Chilako River,53.5990,-123.1348,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G13212,0.0000000000,10211415
966502.2466,635224.523599999,V93008,2023,Full,2023/08/27,2023/09/16,Out,Lightning,2,9,3008,Fire,BIRDIE LAKE,NW of Birdie Lake,50.7308,-126.4748,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V93008,0.0000000000,10211416
1174463.7251,1542404.89800001,G92528,2023,Full,2023/08/05,2023/08/06,Out,Lightning,4,9,2528,Fire,Pouce Creek,Pouce Creek,58.8326,-122.9798,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G92528,0.0000000000,10211417
853230.1557,1121255.3442,R41567,2023,Full,2023/07/07,2023/07/21,Out,Lightning,3,4,1567,Fire,R41567,1.3km E of Wilson Creek,55.0684,-128.3040,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41567,0.0000000000,10211418
1205348.211,631618.000800001,K71032,2023,Modified,2023/06/30,2023/10/20,Out,Lightning,5,7,1032,Fire,Sessel Mountain,Sessel Mountain,50.6616,-123.0929,220.570,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K71032,0.0000000000,10211419
871205.824899999,1120739.4727,R42570,2023,Full,2023/08/06,2023/08/07,Out,Lightning,3,4,2570,Fire,R42570,0.2km S of Shandilla Lakes,55.0687,-128.0218,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R42570,0.0000000000,10211420
1283253.2724,1621503.7899,G91358,2023,Monitor,2023/07/05,2023/08/30,Out,Lightning,4,9,1358,Fire,SAHDOANAH CREEK S,Sahdoanah Creek S of Yeka Lake,59.4870,-121.0050,0.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91358,0.0000000000,10211421
1756882.5515,553879.2934,N11014,2023,Full,2023/06/28,2023/06/30,Out,Lightning,6,1,1014,Fire,,Kootaney River,49.4961,-115.5202,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N11014,0.0000000000,10211422
1647457.3819,616454.587600001,N70768,2023,Full,2023/06/13,2023/06/16,Out,Lightning,6,7,768,Fire,Argenta,Argenta Creek,50.1891,-116.9068,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N70768,0.0000000000,10211423
1087936.343,1003323.9313,G42273,2023,Full,2023/07/25,2023/07/26,Out,Lightning,4,4,2273,Fire,,Stag Lake,54.0258,-124.6545,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G42273,0.0000000000,10211694
1459706.2444,820427.837800002,G31065,2023,Full,2023/07/02,2023/07/03,Out,Lightning,4,3,1065,Fire,,White Water Creek/Thunder River,52.1973,-119.2531,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G31065,0.0000000000,10211695
1065457.0802,512774.898800002,V80993,2023,Full,2023/06/29,2023/06/29,Out,Unknown,2,8,993,Fire,V80993,W of Perseverence Creek,49.6275,-125.0944,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80993,0.0000000000,10211696
1213861.2615,683984.091100002,K73206,2023,Monitor,2023/09/04,2023/10/20,Out,Lightning,5,7,3206,Fire,Paradise Creek,Paradise Creek,51.1282,-122.9405,178.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K73206,0.0000000000,10211697
1293589.9101,787849.301600004,C22025,2023,Full,2023/07/20,2023/07/22,Out,Lightning,7,2,2025,Fire,C22025,N of Knife Creek Road,52.0220,-121.7123,0.700,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C22025,0.0000000000,10211698
1722169.9987,620352.658800001,N23218,2023,Full,2023/09/07,2023/09/10,Out,Lightning,6,2,3218,Fire,findlay falls,Findlay Creek,50.1328,-115.8633,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N23218,0.0000000000,10211699
1246999.5153,1502793.6399,G90998,2023,Full,2023/06/28,2023/06/30,Out,Lightning,4,9,998,Fire,,Elleh Creek,58.4440,-121.7676,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90998,0.0000000000,10211700
960586.1411,630536.087400001,V93009,2023,Full,2023/08/28,2023/09/16,Out,Lightning,2,9,3009,Fire,HEALTH BAY,E of Health Bay,50.6883,-126.5582,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V93009,0.0000000000,10211701
1451052.2588,550612.354499999,K52042,2023,Full,2023/07/21,2023/07/25,Out,Lightning,5,5,2042,Fire,,Law Creek,49.7917,-119.7292,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52042,0.0000000000,10211702
1511235.8074,683442.120200002,K40402,2023,Full,2023/05/18,2023/05/20,Out,Lightning,5,4,402,Fire,,Griffin FSR,50.9282,-118.7083,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40402,0.0000000000,10211703
1219940.3807,1152028.4168,G61997,2023,Full,2023/07/21,2023/07/25,Out,Lightning,4,6,1997,Fire,,Murray Range,55.3171,-122.5252,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G61997,0.0000000000,10211704
1258537.7836,799326.2725,C21651,2023,Full,2023/07/12,2023/07/13,Out,Lightning,7,2,1651,Fire,C21651,Powerlines west of Estler,52.1427,-122.2143,0.300,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C21651,0.0000000000,10211705
1292918.273,1451968.8206,G80839,2023,Full,2023/06/16,2023/10/04,Out,Lightning,4,8,839,Fire,,Kahntah River,57.9621,-121.0441,116.030,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80839,0.0000000000,10211706
1264354.9587,974296.255499999,G12321,2023,Full,2023/07/29,2023/07/29,Out,Lightning,4,1,2321,Fire,G12321,Tsus Creek,53.7060,-121.9841,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12321,0.0000000000,10211707
